sentence_id	sentence	sentence_domain	source
73c99511bf16bed8fe554499cdce0b15ae96996610f2640429bd4f7f7a854d1b	La voz se le torna menos aspra.		Autocita
73d9b38f57aa437da1bd001886cc67197176e4e5c911ebe4d93c66ac1b80a33e	¿Hay alguna tradición o costumbre local que sea especialmente importante para ti?		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
73e1670a8aa4e69e9aca3100befea2e754ee017c5d9bbc08e6ec6677fadfb42f	El cielo es mi trono, Y la tierra es el estrado de mis pies.		Reina-Valera Antigua (RVA)
73e84fd20e5208b74b589c7c738ceac3515c47febf43e1426c6c82aa3dc74f3f	y desde el Empíreo el supremo Autor,		spanish national anthems https://www.lyricsondemand.com/
73eaba90bf3ecd6e613dc939d34b1f89f84dac80946b2dd13c33bbeab6b08a5a	Dice en su corazón: Dios está olvidado, Ha encubierto su rostro; nunca lo verá.		Reina-Valera Antigua (RVA)
73ec2ddee0c67c1f37f7b11241f5ea9cb44ced339f00778d1c3a55858c881066	Porque lo que hago, no lo entiendo; ni lo que quiero, hago;		Reina-Valera Antigua (RVA)
73ec4ed638f9827445bd2f917e3d6fb533d7db2a1a6c1f4b6a02a4978b4b1c68	Y vosotros, hermanos, no os canséis de hacer bien.		Reina-Valera Antigua (RVA)
73ee2cf40f9367eb397c9b1d54ca11a6c35cbcbdeee0ee3f3d5abab3da9f161c	De manera que nosotros de aquí adelante á nadie conocemos según la carne:		Reina-Valera Antigua (RVA)
73f4ed5f471acc287d39f97dca8033df61479105a6e2aa0d6d0737cc380e7413	Y escupiendo en él, tomaron la caña, y le herían en la cabeza.		Reina-Valera Antigua (RVA)
73fc226f2a797dee5636c44ab677bd2fcfa7f93aeadf651c3268c3388968a003	Se avergonzarán, y turbaránse mucho todos mis enemigos; Volveránse y serán avergonzados subitáneamente.		Reina-Valera Antigua (RVA)
73fd8fc35c6f7bb974bec3898426db2d253019a81682fb948e8e828e26664f1f	Y nosotros tenemos este mandamiento de él:		Reina-Valera Antigua (RVA)
7400b49f5604003c8e848be0b594b8569f60100798224244bf8b670ff29384a6	¿Y diránte ellos: Henos aquí?		Reina-Valera Antigua (RVA)
74138eabc56f6961847f1654659d21d287c81f2b059853b7ace69fa81fc05982	¿En qué aspecto fallo la Confederación?		https://www.archives.gov/espanol/founding-docs/constitucion-faq
74155228a9d4907d9fa289846a39bc60cae46ca860fe885f1ecc46a1d5ab92db	Daniel Webster, de Massachusetts, por sus discursos fuertes y elocuentes que interpretaban el documento.		https://www.archives.gov/espanol/founding-docs/constitucion-faq
741b28cb6a3acc48800671b68b1ed9176ac3b7d234a36078abb14e014e9fa344	Por causa de esto los Judíos, tomándome en el templo, tentaron matarme.		Reina-Valera Antigua (RVA)
741eca16d5e384dbbbb87a23856c88e0691a54a1c43da8b930fa455335c82c08	A todos los que estáis en Roma, amados de Dios, llamados santos:		Reina-Valera Antigua (RVA)
7426a196f4bf733fd07acc1b64ee57226757758ccce23ee7a4e59c8a8f80f55a	Y si fuere digno el negocio de que yo también vaya, irán conmigo.		Reina-Valera Antigua (RVA)
742a3792973fe607c31a595822c2bfe88f6b180e06c3b42d9631bcbffef8911f	El dibujo está mal hecho.		Autocita
742d80ba87df5717a2a8093556cc75c1a443af86430dea1114cf61878f45fad8	Para obtener más información sobre la misión, visita aqui.		NASA.gov
74392c372530483c15316d52e07ab718fe1b45c05458a915443915a48faa75d1	sino que, como soy astuto, os he tomado por engaño.		Reina-Valera Antigua (RVA)
743a6c4cb274d7c4055f2d8b2b4dc34cdf3fa6bdcd842ce06f99b351787acb57	¿quién ha creído á nuestro anuncio?		Reina-Valera Antigua (RVA)
743d32368621ffcbbae0b95c6afdef3ddbbff5b9f388ade80be5ef0119868bd4	Echa tu suerte entre nosotros; Tengamos todos una bolsa:		Reina-Valera Antigua (RVA)
743e68f13612fcc22a616ddeb8b4383930fa9bebb35093b8a486ad2bc1be1159	hasta cien batos de vino, y hasta cien batos de aceite;		Reina-Valera Antigua (RVA)
74428a4def19bacce662f5151778f5e4abd025718d4d042920ae6cee8f7b35e2	Veyeba cómo toz els otros animals teniban con quí chuntar-se.		Autocita
74462e057a2977d8d72a4d3e9ada051327bfa7cbdaed9883f4d9b1ebf9c75981	El cual como oyó la gente que pasaba, preguntó qué era aquello.		Reina-Valera Antigua (RVA)
7447c068c34a51715195e5b74412795e666b0dcdc15210deeab94d5fac03c3f3	: Piel por piel, todo lo que el hombre tiene dará por su vida.		Reina-Valera Antigua (RVA)
744a75fa3834f1b440e23bb3786c7d95bb8d67a7f5f8544763b7bf184567de19	¿Cómo se revoca una enmienda?		https://www.archives.gov/espanol/founding-docs/constitucion-faq
744f4fb4702d58639cdf1fb68a6d58bfa3ef5c4dc12cf35224bc37249134f38b	¿Ha de ser eso según tu mente?		Reina-Valera Antigua (RVA)
744fcc8ba320e46d28056c7daba757175359b0efd5dd5e3f4b96238c0b17acf4	Áreas con riesgo de zika		cdc.gov
74577d081ea9a6631435b55b0ff2f736283ff378880f03de32fc594386fa531c	Ezda erraza lan hori egitea.		Geografia eta historia DBH3 sm
746853ace97bbe7364ad3a8d7b3bba628e6c0a7ea2d2a8cdf12c8729830806c5	Y dijeron á Mardochêo las palabras de Esther.		Reina-Valera Antigua (RVA)
747d014b4cf3b704594a9de1012ad9c92890c88412177e9ce2f9e4683c6ae99c	El sol brilla en el cielo azul y las palomas vuelan alrededor.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
747d69d1a1ec5ca08a22b79cfa662123ea47f96e87040509a128cd9c68d69760	porque el Espíritu todo lo escudriña, aun lo profundo de Dios.		Reina-Valera Antigua (RVA)
748851e50ac606033860b93a420f3c75634d2ea69ec36e839002429f5dbd1381	¿Es espíritu que mora en nosotros codicia para envidia?		Reina-Valera Antigua (RVA)
748ec43aedbf3a8cba0d51562cf0e4e715fabfcd557a568b03bbe6a00520e2eb	El enemigo y adversario es este malvado Amán.		Reina-Valera Antigua (RVA)
74a3e3fd49ab89f19255b0de32ca4c7292384b776eb13261b7f7b2d70c154c72	o tu noble, glorioso estandarte nos verá combatiendo, caer.		spanish national anthems https://www.lyricsondemand.com/
74a57afb149e9452463793414168c65be8996c3eda706ec63c5706a51ca52801	Y dísteme la cerviz de mis enemigos, Y destruí á los que me aborrecían.		Reina-Valera Antigua (RVA)
74a6c6f118fb4f822d1dc7f82d0a81411065ad2579c1024be039c4c2b5555f73	Tales como, No manejes, ni gustes, ni aun toques,		Reina-Valera Antigua (RVA)
74b5ee540696f54605c8ccdea301b0ca63ec2ad39b3d97a1ea2675c7023388fd	bendigan el nombre tuyo, glorioso y alto sobre toda bendición y alabanza.		Reina-Valera Antigua (RVA)
74bcc293683cc18197b37562dfc4a1dfcfa4fa3b0e901f5d220e98d448b50a28	tómese el tiempo necesario para examinar su estilo de vida		cdc.gov
74ca43d581ef5a0d18e188e00dc9b41413eb5234d7902308c8cfbbed43d7e2a3	y retiemble en sus centros la tierra Al sonoro rugir del canon.		spanish national anthems https://www.lyricsondemand.com/
74d473e503798b7620c420e84255b65bd5484fd32543ec3d2b2dc4dc2b57c096	Sacrificios de paz había prometido, Hoy he pagado mis votos;		Reina-Valera Antigua (RVA)
74e0fc109a5ba746edabe8072aec05f5271c07ce3ce8dd362c79db4ab4720b39	Aprenda sobre las vacunas y las enfermedades que previenen.		cdc.gov
74f414409951634a52ee98859fa05d1775fdf4579915f6d768473809e82c8402	Cuando estaba por allí vi a su prima.		Autocita
74f4d83d76489381f0d557711dd1c33b15429882aaa874b3df568b4dd15a45a1	Un poco de levadura leuda toda la masa.		Reina-Valera Antigua (RVA)
74f6799be58c35a771befd8cc4330ea02c5a372b5af8ca213d36a5adbc34d20d	Ella está sola, en una mesa pa dos.		Autocita
74fc3803d469c49229334275a4694fe5e93d233badfdc3a347c10a42fe0d2244	En Español		https://www.archives.gov/espanol
74fca6c38cdba725de12581778e9c5597953a93de19339560aa0e25f544fc61e	Presentados serán en el día de las iras.		Reina-Valera Antigua (RVA)
7508ba1c344554ba3a26a2f5c5a4fe329debab7553faacb872863ebe52f18ed4	A esto también se espanta mi corazón, Y salta de su lugar.		Reina-Valera Antigua (RVA)
750c1e1862513f687264a819b8fe9f17c3cea5fdac06370e208ffbe4fbfec74e	Mas su generación, ¿quién la contará? Porque es quitada de la tierra su vida.		Reina-Valera Antigua (RVA)
750f0c74031870b943169550ae7d32f2133c0c244f4ddbeefb01c1da6a98bd77	Cria fama y echate a dormir.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
75229d4452ca634f6d0fa19761c7bf65a860edc0a15a404a0366dffab2bed6c6	Creo que el jueves es un buen día.		original work
7522a861e077bdf923177ce397136d20f4efac62f5eae62b1135ebe4b1f9e8ba	Siete, y unos pocos pececillos.		Reina-Valera Antigua (RVA)
752d00316e312ccb756fda10aaf9745aab4346e116e47db7035fca829e7b930b	Preguntas sobre el sarampión		cdc.gov
75337baf025cfa014fb92410287001d9927ea3e95c9f98317a57baa3a6e3eac8	Cada uno de nosotros agrade á su prójimo en bien, á edificación.		Reina-Valera Antigua (RVA)
7533d8a7b7e52b1859d0617e2ebc17b39e2d47af5f4f14e6ed4c8453e1d9c023	Ya no sentiba miedo.		Autocita
75351b584b3612d3198d910f91314369d37bd26db7008415edae9afc92ac133d	¿Buscas motivación?		cdc.gov
75468973d6403ba798e9ada46eebbafd14a5fd86802addbb370612b9e891e10f	El llop notaba las tripas ronyar.		Autocita
7550f8c54736441c6e981e533578aeeb6acb9f78b1d3c5c9a12736eb96ed5615	Vamos a nadar el sábado.		original work
75533e60d018b553de8d82ddad8ded873de653030494aa8706007d6e627b728e	¿Qué hay pues, hermanos?		Reina-Valera Antigua (RVA)
755bfc71b4d5ffb49c9ac537efffddad253c070f0928d9860ef2d22e5fd56f06	Porque muchos son llamados, y pocos escogidos.		Reina-Valera Antigua (RVA)
7564f0311cdd70d95969c1a67e9f53d7766d21f497df7b49ed08dd879a77fa11	Y diciendo: Si tú eres el Rey de los Judíos, sálvate á ti mismo.		Reina-Valera Antigua (RVA)
756b6d5d6cd57ca61977f6ff32f491d03d4d2004febffba6097642c68027795f	Mas otros burlándose, decían: Que están llenos de mosto.		Reina-Valera Antigua (RVA)
756fa172ef5c64483b79e3b7d8e6322717fabfff2efac04abe268da8827e6271	Pero ellos volvieron á dar voces, diciendo: Crucifícale, crucifícale.		Reina-Valera Antigua (RVA)
757b91b6b27de8f8e02c820d6fd883367f878dac4e9b54f3e602d7bff44a7522	El siervo no se corregirá con palabras: Porque entiende, mas no corresponde.		Reina-Valera Antigua (RVA)
75890d71a2556615d15e30edb0376ba568ad99ddee014e158166295161a3d566	preocupado o		cdc.gov
758d70f44d7e4e39c7ec944a6aa0e8822f7b7fe6fb8d749a4fe8807366227adc	Cuya boca está llena de maledicencia y de amargura;		Reina-Valera Antigua (RVA)
75a3fb7cefbff7839165325191fbddaeb78f96db6fad00313cb46fe083c54bd3	Mas está debajo de tutores y curadores hasta el tiempo señalado por el padre.		Reina-Valera Antigua (RVA)
75a678265d54df9c90ba63d3858c20165c2847935983db358a087dfdc471cf4f	No tomaréis de sus hijas para vuestros hijos, ó para vosotros.		Reina-Valera Antigua (RVA)
75aa737a768c5703d6d50e3e05d48349b2e68a5ad70a2ee2131ebfa4ba965af8	El Cuerpo de Cristo.  Amén.		order of mass
75ae3b89a6e66060bec7f29f3dfe1dfe1bb7840041ae7721f51f7d65ec9d08dd	Practicar diariamente: la práctica es clave para aprender matemáticas.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
75b9de5d3a891e05a38046907a4df642f3a17adc3b425a609a554c7631cdebfd	Porque hay un Dios, asimismo un mediador entre Dios y los hombres, Jesucristo hombre;		Reina-Valera Antigua (RVA)
75d2e8b0bedbe182be74c63193b1c7a7896559843e04c9934580719d4df36eda	sino la fe que obra por la caridad.		Reina-Valera Antigua (RVA)
75d5c1f26f880043289d497d600b29213b3c31eb753936bf19ed15ab02274917	Y molílos como polvo delante del viento; Esparcílos como lodo de las calles.		Reina-Valera Antigua (RVA)
75dfbdf2232ced16b2c90ca7090eea839e2db8a3e3bdc79dcc41e08b156d0c25	levanta la voz,		spanish national anthems https://www.lyricsondemand.com/
75e250fe9db5819873a4fc05303170ba5976377cf1e84c74500daa6fb6e78e8d	Infografía		cdc.gov
75ec7dc3dae0cbf06ba3276564bf57ffcbb4653c3556c2e97247ef43e5011b1b	Porque ascuas allegas sobre su cabeza, Y Jehová te lo pagará.		Reina-Valera Antigua (RVA)
75edf1c45d0eb7eadfd992149fdf81a519d4c4a2eebd749ce45e17158eded4f7	Hanme rodeado muchos toros; Fuertes toros de Basán me han cercado.		Reina-Valera Antigua (RVA)
76038d8bab586dd63f42d163399e05d6209282c3a9032273d1ba2fa32be676b3	Durante bajas temperaturas, tenga cuidado con los caminos cubiertos de hielo.		nps.gov
76049bd8011c60607aee5e507b60348a80cdf4d286f1b1531a3c32bec4540425	Que ama nuestra nación, y él nos edificó una sinagoga.		Reina-Valera Antigua (RVA)
760cefa5e3d85a2d3e7f22284dd3c4b50ed2a29eefb2b0d93542bdbefd4e05b6	Tiene ojos de color verde y una pequeña cicatriz en la barbilla.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
7611096154e9936373aeb507068c99870813fb638b4787aa3299bd9db50ee724	El hombre impío afirma rostro: Mas el recto ordena sus caminos.		Reina-Valera Antigua (RVA)
761505b63ac8274a911afa2d2a52f61046a2c6d1815853ead143f0916b55ff4e	Saludad á Priscila y Aquila, mis coadjutores en Cristo Jesús;		Reina-Valera Antigua (RVA)
761637735d609da69c53f6f7e8beb55262625ece687bb24f17af6149932c342d	Y luego el padre del muchacho dijo clamando: Creo, ayuda mi incredulidad.		Reina-Valera Antigua (RVA)
761eddf20e2be7ada8fd61ea82b457d62b86a90363c2c6aad1a74ff1910420fe	Anunciaré tu nombre á mis hermanos: En medio de la congregación te alabaré.		Reina-Valera Antigua (RVA)
762397993ac113046b2f36f91188232d554e3bc6b3049714c3ecc4b7ac9ac111	Porque las saetas del Todopoderoso están en mí, Cuyo veneno bebe mi espíritu;		Reina-Valera Antigua (RVA)
76248e407fb7eecc94e0d87b6b07d0d341f7e091be19a7348ca98bf77405badd	Sean asolados en pago de su afrenta Los que me dicen: ¬Ea, ea!		Reina-Valera Antigua (RVA)
762d0b31bbe69918d4764368d27d0632956f50cc795030f70f64bd69e6dccb7a	Pres.: La bendición de Dios todopoderoso, Padre, Hijo, y Espíritu Santo,		order of mass
76312a4604d4edc6d193afe3c4e52ece5ffd3f92846559ea9cbdc3579daa7e3b	Vuelva a hacerse una prueba alrededor de tres meses después de finalizado el tratamiento.		cdc.gov
76382a7ce83e4e5787b7a8f25e343a984f61ce6d1a358ca2b595ec7bc54e2360	Hombre precavido, vale por dos.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
7649a6deab77df6df1da3db98231dc4b4fe3321723b177f029f71a76f7fc7407	Porque será medicina á tu ombligo, Y tuétano á tus huesos.		Reina-Valera Antigua (RVA)
764cd522945832fbfd664dfa5e6524aece9c7b3796dc91a1320252ab112cf512	Reteniéndola, ¿no se te quedaba á ti? y vendida, ¿no estaba en tu potestad?		Reina-Valera Antigua (RVA)
76531b32506b9853d7e7d0867c16eab1f644ac8efa217ab437d81229025e1a0a	No se puede depender completamente del turismo.		Autocita
7653233ab0ec1accbaa3dfac399b578b5103206c68669a55c81dfa0d8727780d	Fracción del pan		order of mass
76546d4e43768374dc21f8085f47dfb366691cb39a809175c1bcfcc7566b15a2	Una almeja es un molusco.		Autocita
76578f7da87caa81ab5fa9a08961603c0f024baf538fd86860ce002558e36cba	Y todas las gentes estaban atónitas, y decían: ¿Será éste aquel Hijo de David?		Reina-Valera Antigua (RVA)
76616f1b2f7d1f018a4d0da24fdc1e9bae70cbc0377846592e6c97dea25260c9	Los necios se mofan del pecado: Mas entre los rectos hay favor.		Reina-Valera Antigua (RVA)
766e38def42700271e9140b48f58c19d3c0c8d0b064c752e8038ebe18a333806	El derrama menosprecio sobre los príncipes, Y enflaquece la fuerza de los esforzados.		Reina-Valera Antigua (RVA)
76787ebca79d570a44949b8b2e6009e50a17a4cd6059cf19fc8a2ad863f70ad3	¿O miraste tú las ciervas cuando están pariendo?		Reina-Valera Antigua (RVA)
767f5db4acfb5adae45c7edf04eaabb531c651eb2ddd777c6e0f3b9f013b577d	Una vez que logra llegar a un peso saludable		cdc.gov
768a96dbe335b561db3f95b070a50b5a3d98349e0ee7211d73280750365f9980	He aquí, todo lo que tiene está en tu mano.		Reina-Valera Antigua (RVA)
768d412aa2d7715ad08215bb3ac43e48c4809b1bb666614617963de7d67ee835	Padre, madre e hijo mirando un pasaporte sentados en el aeropuerto.		cdc.gov
7690e277543cc79d2f1b901fd9643a636fb9a9d5abf9d98153337c63c6c35a14	Nombrado de Dios pontífice según el orden de Melchîsedec.		Reina-Valera Antigua (RVA)
76a260110f388a57b2ab96d675c3dc135d7cda598665a993678817e5a920e061	Jehová de los ejércitos es con nosotros; Nuestro refugio es el Dios de Jacob.		Reina-Valera Antigua (RVA)
76aae5366fe2fc4d39f4274ae7f1e78048a5001dd46ad8657afeb08d11ac03cb	No, no ye d'el fillo d'el sinyor Florencio.		Autocita
76abc0b0c779b8d6d9baf9dfdeb6e0080956db5cd0178a283ca37f728f0a0969	Va ir aparecend a la basa un queso tan gran como Sant Balandrán.		Autocita
76b06763b4197030df40b4ecf8b4ebc15cfc479d78b01bf7d38dbcc6ed8ca345	y por nuestra salvación bajó del cielo,		order of mass
76b1f16e24be0f18bfe92d1947dbe53b1ed194bcbbd4085d19f890974780c764	Y dísteles reinos y pueblos, y los distribuiste por cantones:		Reina-Valera Antigua (RVA)
76b3043d6c6748a95ec924427fb742aae4230e51e991ad6086c8b97cc1324463	Las únicas excepciones surgen a raíz de la construcción de carreteras y restricciones climáticas.		nps.gov
76b3c0c56019536539a98eecbfa19175884c96a2bfbab3f5a38126eab5df0069	Porque aun cuando vinimos á Macedonia, ningún reposo tuvo nuestra carne;		Reina-Valera Antigua (RVA)
76bfd302a3b6d8588e5c171833efbe2d892fd51e743f9fbdda90ebebe67be931	No seas vencido de lo malo; mas vence con el bien el mal.		Reina-Valera Antigua (RVA)
76c3b622127133414d7c8f594df32b572deeef904fcffb9e50c4c9f93edf2d10	Leer sobre el Plan para las Familias Estadounidenses		https://www.whitehouse.gov/
76d123e1f014dfc2b3a1b4d87a763821986277a62ae289e64a1e0399b7e0adef	Para buscar en el sitio, ingrese un término de búsqueda		https://www.whitehouse.gov/
76d3c4054796e5d6195c37248bb639032d31bc9f241a01e0439571ae32429fbe	Bienaventurado el varón que sufre la tentación;		Reina-Valera Antigua (RVA)
76de2269f0dc3bd88c5b9c044fb12de4e150ec711adf5446f38fc9d0550d50dc	Bueno y recto es Jehová: Por tanto él enseñará á los pecadores el camino.		Reina-Valera Antigua (RVA)
76e1a8416ff0cb8a3477f4288cd84d695e90957e62a94b8b9a8f3b72db90289d	Seguros personales		https://www.usa.gov/
76e3ec928a9deffc0453fbb615fe28c9166e927e3554a3a4b986625bab1bc14f	Y desde entonces buscaba oportunidad para entregarle.		Reina-Valera Antigua (RVA)
76e6c06a0f452c57a0327353359de7990a2d09be20c2726b3fa097b18b23b434	Y yo, hermanos, si aun predico la circuncisión, ¿por qué padezco pesecución todavía?		Reina-Valera Antigua (RVA)
76e76c46bb2aea01d7998bca161bf49a02d6008d4c62afdb1e166578bd02e2ca	Confirmo que esta oración es dominio público y tengo permiso para subirla.		common voice
76eded9386aa60c9fa251f5553249747dde539645eabac481397f55f6ce4b979	Como doloridos, mas siempre gozosos; como pobres, mas enriqueciendo á muchos;		Reina-Valera Antigua (RVA)
76f4f48d005bd502ac475115fa7f2533edfe218a7ab552ae7fe4e45f95bb3ced	y la obra de cada uno cuál sea, el fuego hará la prueba.		Reina-Valera Antigua (RVA)
76fb6e838db7a5a766a07133a0481d7eca6a01e5551171fe7e7df2dd96269e62	Señores, ¿qué es menester que yo haga para ser salvo?		Reina-Valera Antigua (RVA)
770b252115b446789830b6cad5a67ac13ddf9a60be3d45e7122ddc02bb1d1815	Cuidar a su hijo después de la vacuna.		cdc.gov
770e149e13c742936ccd281831d4af3d2ac07e975c7ced69bea590435398d243	E hízolos saltar como becerros; Al Líbano y al Sirión como hijos de unicornios.		Reina-Valera Antigua (RVA)
7718894d3ac34f719684b0dd406f74d0e04ad26dbed668a34c1c410672d5a78f	Esto es: Dios mío, Dios mío, ¿por qué me has desamparado?		Reina-Valera Antigua (RVA)
7718a56b46ed60d5adc199f3219669ca0e6fa85c1456a53a7b0e1297e91398fb	A continuación, se presentan cinco ejemplos de este tipo de oraciones:		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
771a1b0a6c2376cb189465007d8912496a94eaaa3a50a8163c91295a6317e5ff	Por el Señor es hecho esto, Y es cosa maravillosa en nuestros ojos?		Reina-Valera Antigua (RVA)
772961396e1b22f74b4a6ffc26c02bad4f466ccf5b33c2bdf6f394f9216d668d	¡Abajo Cadenas!		spanish national anthems https://www.lyricsondemand.com/
7740b881f91c102088c824ed0c548735185a298cf4d3fa386e265436067ec10c	parangaricutirimicuaro		venezuela
7746a570314492b016733853b43ca815391dfb2902c47e9cec175bc7e4d83e9b	Mas él, tomándola de la mano, clamó, diciendo: Muchacha, levántate.		Reina-Valera Antigua (RVA)
776158e053a8d660b936483271882ca936bf7f2399cc6f8dc7a5e013181bd6e4	La Oficina de los Libertos		https://www.archives.gov/espanol
776fdd215388529be71b9024216fb5d877d9d36448e3ee5b17790e0e4ca674ff	Y salió esta fama por toda aquella tierra.		Reina-Valera Antigua (RVA)
77769ea434587f8317a167ceeb5333949ebedd129855feb60c2f2ddfeb00f826	Se sentó á la mesa con los doce.		Reina-Valera Antigua (RVA)
777dfa678cd0be8932b46d9d90f57c5e0461f1d0dfc564c9a428007a9ace8db0	Basta!..., dijo y el cetro rompió.		spanish national anthems https://www.lyricsondemand.com/
7784ec385e3b17ef05beac2ef3d29fcf04e80c68ec38d70fdcdf37077c8c9ff9	Y algunos asentían á lo que se decía, mas algunos no creían.		Reina-Valera Antigua (RVA)
77859bc38644988a430a01dab9350c1d9f89a82fdbe01c648dfa86cb2812cb7c	Estando arando los bueyes, y las asnas paciendo cerca de ellos,		Reina-Valera Antigua (RVA)
778ac790dc30c98fc7d8e2f6055080b6d5648608f0d060347a955b7311ce8dc2	presión arterial elevada		cdc.gov
